# <a href="http://www.metatopos.org" target="_top">Terug naar de homepage 
# www.metatopos.org / Back to the homepage www.metatopos.org

Ingen,Buren,Gelderland
Irnsum,Boarnsterhim,Fryslân
It Fliet,Wûnseradiel,Fryslân
It Heidenskip,Nijefurd,Fryslân
Itens,Littenseradiel,Fryslân
Itteren,Maastricht,Limburg
Ittersum,Zwolle,Overijssel
Ittervoort,Leudal,Limburg



Jaarsveld,Lopik,Utrecht
Jabeek,Onderbanken,Limburg
Jagerswijk,Hoogezand-Sappemeer,Groningen
Janum,Ferwerderadiel,Fryslân
Jellum,Littenseradiel,Fryslân
Jelsum,Leeuwarderadeel,Fryslân
Jipsingboermussel,Stadskanaal,Groningen
Jipsingboermussel,Vlagtwedde,Groningen
Jipsingboertange,Vlagtwedde,Groningen
Jipsinghuizen,Vlagtwedde,Groningen
Jirnsum,Boarnsterhim,Fryslân
Jislum,Ferwerderadiel,Fryslân
Jisp,Wormerland,Noord-Holland
Jistrum,Tytsjerksteradiel,Fryslân
Joeswerd,Winsum,Groningen
Jonas,Epe,Gelderland
Jonen,Steenwijkerland,Overijssel
Jonkershuizen,Wûnseradiel,Fryslân
Jonkerslân,Opsterland,Fryslân
Jonkersvaart,Marum,Groningen
Joppe,Lochem,Gelderland
Jorwerd,Littenseradiel,Fryslân
Jorwert,Littenseradiel,Fryslân
Joure,Skarsterlân,Fryslân
Jousterp,Wûnseradiel,Fryslân
Jouswier,Dongeradeel,Fryslân
Jubbega,Heerenveen,Fryslân
Jukwerd,Appingedam,Groningen
Julianadorp,Den Helder,Noord-Holland
Junne,Ommen,Overijssel
Jutphaas,Nieuwegein,Utrecht
Jutrijp,Wymbritseradiel,Fryslân



Kaag,Alkemade,Zuid-Holland
Kaalheide,Kerkrade,Limburg
Kaard,Terschelling,Fryslân
Kaarschot,Zundert,Noord-Brabant
Kaart,Terschelling,Fryslân
Kaathoven,Maasdonk,Noord-Brabant
Kaatsheuvel,Loon op Zand,Noord-Brabant
Kabel,Heerhugowaard,Noord-Holland
Kadoelen,Steenwijkerland,Overijssel
Kakert,Landgraaf,Limburg
Kalenberg,Hoogeveen,Drenthe
Kalenberg,Steenwijkerland,Overijssel
Kalishoek,Alphen-Chaam,Noord-Brabant
Kalkwijk,Hoogezand-Sappemeer,Groningen
Kallenkote,Steenwijkerland,Overijssel
Kalslagen,Aalsmeer,Noord-Holland
Kalteren,Westerveld,Drenthe
Kalverdijk,Harenkarspel,Noord-Holland
Kamerik,Woerden,Utrecht
Kampen,Kampen,Overijssel
Kampen,Wûnseradiel,Fryslân
Kampereiland,Kampen,Overijssel
Kamperland,Noord-Beveland,Zeeland
Kamperveen,Kampen,Overijssel
Kamperzeedijk,Zwartewaterland,Overijssel
Kamperzeedijk-Oost,Zwartewaterland,Overijssel
Kamperzeedijk-West,Zwartewaterland,Overijssel
Kanis,Woerden,Utrecht
Kantens,Eemsmond,Groningen
Kapel,Lingewaard,Gelderland
Kapel-Avezaath,Buren,Gelderland
Kapel-Avezaath,Tiel,Gelderland
Kapelle,Kapelle,Zeeland
Kapellebrug,Hulst,Zeeland
Kapolder,Gulpen-Wittem,Limburg
Katerveer,Zwolle,Overijssel
Katlijk,Heerenveen,Fryslân
Kats,Noord-Beveland,Zeeland
Kattendijke,Goes,Zeeland
Katwijk,Cuijk,Noord-Brabant
Katwijk aan den Rijn,Katwijk,Zuid-Holland
Katwijk aan Zee,Katwijk,Zuid-Holland
Katwoude,Waterland,Noord-Holland
Kaweide,Gemert-Bakel,Noord-Brabant
Kedichem,Leerdam,Zuid-Holland
Keent,Oss,Noord-Brabant
Keijenborg,Bronckhorst,Gelderland
Keinsmerbrug,Zijpe,Noord-Holland
Keizersveer,Geertruidenberg,Noord-Brabant
Kekerdom,Ubbergen,Gelderland
Keldonk,Veghel,Noord-Brabant
Kelmond,Beek,Limburg
Kelpen,Leudal,Limburg
Kelpen-Oler,Leudal,Limburg
Kenwerd,Zuidhorn,Groningen
Kerk Avezaath,Tiel,Gelderland
Kerk-Avezaath,Buren,Gelderland
Kerk-Avezaath,Tiel,Gelderland
Kerkbuurt,Harenkarspel,Noord-Holland
Kerkbuurt,Schiedam,Zuid-Holland
Kerkbuurt,Steenwijkerland,Overijssel
Kerkdorp,Oldebroek,Gelderland
Kerkdriel,Maasdriel,Gelderland
Kerkeind,Breda,Noord-Brabant
Kerkeind,Haaren,Noord-Brabant
Kerkenveld,De Wolden,Drenthe
Kerkrade,Kerkrade,Limburg
Kerkwerve,Schouwen-Duiveland,Zeeland
Kerkwijk,Zaltbommel,Gelderland
Kerspel Goor,Hof van Twente,Overijssel
Kessel,Kessel,Limburg
Kessel,Lith,Noord-Brabant
Kesseleik,Kessel,Limburg
Kesteren,Neder-Betuwe,Gelderland
Ketelhaven,Dronten,Flevoland
Kethel,Schiedam,Zuid-Holland
Keunenhoek,Cranendonck,Noord-Brabant
Keutenberg,Voerendaal,Limburg
Kibbelgaarn,Veendam,Groningen
Kibbelveen,Coevorden,Drenthe
Kiel-Windeweer,Hoogezand-Sappemeer,Groningen
Kievitshaar,Hardenberg,Overijssel
Kievitsnest,Zwartewaterland,Overijssel
Kijkduin,Den Haag,Zuid-Holland
Kijkuit,Terneuzen,Zeeland
Kilder,Montferland,Gelderland
Kille,Werkendam,Noord-Brabant
Kimswerd,Wûnseradiel,Fryslân
Kinderdijk,Nieuw-Lekkerland,Zuid-Holland
Kinnum,Terschelling,Fryslân
Kinum,Terschelling,Fryslân
Kivitsbraak,Gemert-Bakel,Noord-Brabant
Klaaswaal,Cromstrijen,Zuid-Holland
Kladde,Bergen op Zoom,Noord-Brabant
Klarenbeek,Apeldoorn,Gelderland
Klarenbeek,Voorst,Gelderland
Klazienaveen,Emmen,Drenthe
Kleeberg,Gulpen-Wittem,Limburg
Klef,Gemert-Bakel,Noord-Brabant
Klein Agelo,Dinkelland,Overijssel
Klein Dochteren,Lochem,Gelderland
Klein Garnwerd,Winsum,Groningen
Klein Genhout,Beek,Limburg
Klein Hitland,Nieuwerkerk aan den IJssel,Zuid-Holland
Klein Loo,Hilvarenbeek,Noord-Brabant
Klein Ulsda,Bellingwedde,Groningen
Klein Welsden,Margraten,Limburg
Klein-Amsterdam,Voorst,Gelderland
Klein-Dongen,Dongen,Noord-Brabant
Klein-Oekel,Zundert,Noord-Brabant
Klein-Schoot,Cranendonck,Noord-Brabant
Klein-Ulsda,Bellingwedde,Groningen
Klein Wetsinge,Winsum,Groningen
Klein-Zundert,Zundert,Noord-Brabant
Kleine Hoeven,Someren,Noord-Brabant
Kleine Huisjes,De Marne,Groningen
Kleine Sluis,Anna Paulowna,Noord-Holland
Kleine Voort,Hilvarenbeek,Noord-Brabant
Kleine-Lindt,Zwijndrecht,Zuid-Holland
Kleinemeer,Hoogezand-Sappemeer,Groningen
Kleverskerke,Middelburg,Zeeland
Klijndijk,Borger-Odoorn,Drenthe
Klimmen,Nuth,Limburg
Klimmen,Voerendaal,Limburg
Klinkenberg,Buren,Gelderland
Kloetinge,Goes,Zeeland
Kloetinge,Kapelle,Zeeland
Klooster,Alphen-Chaam,Noord-Brabant
Klooster,Coevorden,Drenthe
Klooster-Lidlum,Franekeradeel,Fryslân
Kloosterburen,De Marne,Groningen
Kloosterdijk,Ommen,Overijssel
Kloosterhaar,Hardenberg,Overijssel
Kloosterhaar,Twenterand,Overijssel
Kloosterveen,Assen,Drenthe
Kloosterzande,Hulst,Zeeland
Kluinhaar,Dalfsen,Overijssel
Klundert,Moerdijk,Noord-Brabant
Klutsdorp,Bergen op Zoom,Noord-Brabant
Knegsel,Eersel,Noord-Brabant
Kockengen,Breukelen,Utrecht
Koedijk,Alkmaar,Noord-Holland
Koedijk,Langedijk,Noord-Holland
Koekange,De Wolden,Drenthe
Koekangerveld,De Wolden,Drenthe
Koelveen,Emmen,Drenthe
Koewacht,Terneuzen,Zeeland
Kogerpolder,Uitgeest,Noord-Holland
Kokkelert,Echt-Susteren,Limburg
Koks,Gemert-Bakel,Noord-Brabant
Kolderveen,Meppel,Drenthe
Kolderveense Bovenboer,Meppel,Drenthe
Kolderwolde,Gaasterlân-Sleat,Fryslân
Kolham,Slochteren,Groningen
Kolhol,Loppersum,Groningen
Kolhorn,Niedorp,Noord-Holland
Kollum,Kollumerland en Nieuwkruisland,Fryslân
Kollumerpomp,Kollumerland en Nieuwkruisland,Fryslân
Kollumerzwaag,Kollumerland en Nieuwkruisland,Fryslân
Kommerdijk,Lingewaard,Gelderland
Kommerzijl,Zuidhorn,Groningen
Koningsbosch,Echt-Susteren,Limburg
Koningslust,Helden,Limburg
Koog aan de Zaan,Zaanstad,Noord-Holland
Kooihuizen,Wûnseradiel,Fryslân
Kootstertille,Achtkarspelen,Fryslân
Kootwijk,Barneveld,Gelderland
Kootwijkerbroek,Barneveld,Gelderland
Kopstukken,Stadskanaal,Groningen
Korhorn,Zuidhorn,Groningen
Korn,Werkendam,Noord-Brabant
Kornhorn,Grootegast,Groningen
Kornwerderzand,Wûnseradiel,Fryslân
Korte Akkers,Veendam,Groningen
Kortehemmen,Smallingerland,Fryslân
Kortenhoef,Wijdemeren,Noord-Holland
Kortenoord,Nieuwerkerk aan den IJssel,Zuid-Holland
Korteraar,Nieuwkoop,Zuid-Holland
Kortgene,Noord-Beveland,Zeeland
Kortrijk,Breukelen,Utrecht
Kosberg,Gulpen-Wittem,Limburg
Kostverloren,Reiderland,Groningen
Kostvlies,Aa en Hunze,Drenthe
Kotten,Winterswijk,Gelderland
Koudehuizum,Wûnseradiel,Fryslân
Koudekerk aan den Rijn,Rijnwoude,Zuid-Holland
Koudekerke,Veere,Zeeland
Koudhoorn,Putten,Gelderland
Koudum,Nijefurd,Fryslân
Koufurderigge,Wymbritseradiel,Fryslân
Koufurdurigge,Wymbritseradiel,Fryslân
Koulen,Voerendaal,Limburg
Krabbendam,Harenkarspel,Noord-Holland
Krabbendijke,Reimerswaal,Zeeland
Krachtighuizen,Putten,Gelderland
Kraggenburg,Noordoostpolder,Flevoland
Kralingen-Crooswijk,Rotterdam,Zuid-Holland
Kraloo,De Wolden,Drenthe
Kranenburg,Bronckhorst,Gelderland
Krassum,Winsum,Groningen
Kreek,Moerdijk,Noord-Brabant
Kreielt,Eersel,Noord-Brabant
Kreileroord,Wieringermeer,Noord-Holland
Krewerd,Delfzijl,Groningen
Krimpen aan de Lek,Nederlek,Zuid-Holland
Krimpen aan den IJssel,Krimpen aan den IJssel,Zuid-Holland
Kring van Dorth,Lochem,Gelderland
Kroddeburen,Ten Boer,Groningen
Kromme-Elleboog,Reiderland,Groningen
Krommenie,Zaanstad,Noord-Holland
Krommeniedijk,Zaanstad,Noord-Holland
Kronenberg,Sevenum,Limburg
Krooswijk,Moerdijk,Noord-Brabant
Kropswolde,Hoogezand-Sappemeer,Groningen
Kruiningen,Reimerswaal,Zeeland
Kruisberg,Kessel,Limburg
Kruisdijk,Sluis,Zeeland
Kruishaar,Nijkerk,Gelderland
Kruisland,Steenbergen,Noord-Brabant
Kruisschot,Laarbeek,Noord-Brabant
Kruisstraat,'s-Hertogenbosch,Noord-Brabant
Kruisstraat,Roosendaal,Noord-Brabant
Kruisweg,Lansingerland,Zuid-Holland
Kruisweg,De Marne,Groningen
Kûbaard,Littenseradiel,Fryslân
Kudelstaart,Aalsmeer,Noord-Holland
Kuinre,Steenwijkerland,Overijssel
Kuipersveer,Binnenmaas,Zuid-Holland
Kuitaart,Hulst,Zeeland
Kunrade,Voerendaal,Limburg
Kuttingen,Gulpen-Wittem,Limburg
Kwaalburg,Alphen-Chaam,Noord-Brabant
Kwadendamme,Borsele,Zeeland
Kwadijk,Zeevang,Noord-Holland
Kwintsheul,Westland,Zuid-Holland



Laag Spul,Hilvarenbeek,Noord-Brabant
Laag Zuthem,Raalte,Overijssel
Laag-Heukelom,Tilburg,Noord-Brabant
Laag-Keppel,Bronckhorst,Gelderland
Laag-Soeren,Rheden,Gelderland
Laaghalen,Midden-Drenthe,Drenthe
Laaghalerveen,Midden-Drenthe,Drenthe
Laagnieuwkoop,Breukelen,Utrecht
Laak,Den Haag,Zuid-Holland
Laak,Maasgouw,Limburg
Laar,Haaren,Noord-Brabant
Laar,Weert,Limburg
Laarstraat,Epe,Gelderland
Lage Aard,Breda,Noord-Brabant
Lage Mierde,Reusel-De Mierden,Noord-Brabant
Lage Vuursche,Baarn,Utrecht
Lage Zwaluwe,Drimmelen,Noord-Brabant
Lageland,Slochteren,Groningen
Lagemeeden,Zuidhorn,Groningen
Lageweg,Ouderkerk,Zuid-Holland
Lambertschaag,Medemblik,Noord-Holland
Lammerburen,Zuidhorn,Groningen
Lammerweg,Vlagtwedde,Groningen
Lamswaarde,Hulst,Zeeland
Landerum,Terschelling,Fryslân
Landgraaf,Landgraaf,Limburg
Landhorst,Sint Anthonis,Noord-Brabant
Landsmeer,Landsmeer,Noord-Holland
Landsrade,Gulpen-Wittem,Limburg
Langbroek,Wijk bij Duurstede,Utrecht
Langedijke,Ooststellingwerf,Fryslân
Langelille,Weststellingwerf,Fryslân
Langelo,Haaksbergen,Overijssel
Langelo,Noordenveld,Drenthe
Langenboom,Mill en Sint Hubert,Noord-Brabant
Langenholte,Zwolle,Overijssel
Langeraar,Nieuwkoop,Zuid-Holland
Langerak,Doetinchem,Gelderland
Langerak,Liesveld,Zuid-Holland
Langeveen,Tubbergen,Overijssel
Langeweg,Moerdijk,Noord-Brabant
Langezwaag,Opsterland,Fryslân
Langweer,Skarsterlân,Fryslân
Lankhorst,Staphorst,Overijssel
Laren,Laren,Noord-Holland
Laren,Lochem,Gelderland
Laskwerd,Appingedam,Groningen
Lathum,Zevenaar,Gelderland
Lattrop,Dinkelland,Overijssel
Lattrop-Breklenkamp,Dinkelland,Overijssel
Laude,Vlagtwedde,Groningen
Lauderbeetse,Vlagtwedde,Groningen
Laudermarke,Vlagtwedde,Groningen
Lauderzwarteveen,Vlagtwedde,Groningen
Lauradorp,Landgraaf,Limburg
Lauwersoog,De Marne,Groningen
Lauwerzijl,Zuidhorn,Groningen
Ledeacker,Sint Anthonis,Noord-Brabant
Leegkerk,Groningen,Groningen
Leek,Leek,Groningen
Leemberg,Woensdrecht,Noord-Brabant
Leemdobben,Vlagtwedde,Groningen
Leende,Heeze-Leende,Noord-Brabant
Leenderstrijp,Heeze-Leende,Noord-Brabant
Leens,De Marne,Groningen
Leerbroek,Zederik,Zuid-Holland
Leerdam,Leerdam,Zuid-Holland
Leermens,Loppersum,Groningen
Leersum,Utrechtse Heuvelrug,Utrecht
Leesten,Zutphen,Gelderland
Leeuwarden,Leeuwarden,Fryslân
Leeuwen,Roermond,Limburg
Leeuwte,Steenwijkerland,Overijssel
Leeuwte,De Wolden,Drenthe
Leg,Alphen-Chaam,Noord-Brabant
Legemeer,Skarsterlân,Fryslân
Leggeloo,Westerveld,Drenthe
Leiden,Leiden,Zuid-Holland
Leiderdorp,Leiderdorp,Zuid-Holland
Leidschendam,Leidschendam-Voorburg,Zuid-Holland
Leimuiden,Jacobswoude,Zuid-Holland
Leimuiderbrug,Haarlemmermeer,Noord-Holland
Lekkerkerk,Nederlek,Zuid-Holland
Lekkum,Leeuwarden,Fryslân
Lellens,Ten Boer,Groningen
Lelystad,Lelystad,Flevoland
Lemele,Ommen,Overijssel
Lemelerveld,Dalfsen,Overijssel
Lemiers,Vaals,Limburg
Lemmer,Lemsterland,Fryslân
Lemselo,Dinkelland,Overijssel
Lengel,Montferland,Gelderland
Lennisheuvel,Boxtel,Noord-Brabant
Lent,Nijmegen,Gelderland
Lenthe,Dalfsen,Overijssel
Leons,Littenseradiel,Fryslân
Lepelstraat,Bergen op Zoom,Noord-Brabant
Lerop,Roerdalen,Limburg
Lettelbert,Leek,Groningen
Lettele,Deventer,Overijssel
Leuken,Bergen,Limburg
Leunen,Venray,Limburg
Leur,Wijchen,Gelderland
Leusden,Leusden,Utrecht
Leusden-Zuid,Leusden,Utrecht
Leusenerslag,Dalfsen,Overijssel
Leusenerveld,Dalfsen,Overijssel
Leutes,Buren,Gelderland
Leuth,Ubbergen,Gelderland
Leutingewolde,Noordenveld,Drenthe
Leuvenheim,Brummen,Gelderland
Leuvenum,Ermelo,Gelderland
Leveroy,Nederweert,Limburg
Lewedorp,Borsele,Zeeland
Lexmond,Zederik,Zuid-Holland
Lhee,Westerveld,Drenthe
Lheebroek,Westerveld,Drenthe
Lichtaard,Ferwerderadiel,Fryslân
Lichtenvoorde,Oost Gelre,Gelderland
Lichtmis,Staphorst,Overijssel
Liempde,Boxtel,Noord-Brabant
Lienden,Buren,Gelderland
Lierderholthuis,Raalte,Overijssel
Lieren,Apeldoorn,Gelderland
Lierop,Someren,Noord-Brabant
Lies,Breda,Noord-Brabant
Lies,Terschelling,Fryslân
Lieshout,Laarbeek,Noord-Brabant
Liessel,Deurne,Noord-Brabant
Lievelde,Oost Gelre,Gelderland
Lieveren,Noordenveld,Drenthe
Lieving,Midden-Drenthe,Drenthe
Ligtenberg,Rijssen-Holten,Overijssel
Lijnden,Haarlemmermeer,Noord-Holland
Lijndonk,Breda,Noord-Brabant
Limbricht,Sittard-Geleen,Limburg
Limmel,Maastricht,Limburg
Limmen,Castricum,Noord-Holland
Linde,De Wolden,Drenthe
Linde,Deventer,Overijssel
Linde,Bronckhorst,Gelderland
Linden,Cuijk,Noord-Brabant
Lindenhorst,Meppel,Drenthe
Linne,Maasgouw,Limburg
Linschoten,Montfoort,Utrecht
Lintelo,Aalten,Gelderland
Lintvelde,Berkelland,Gelderland
Lioessens,Dongeradeel,Fryslân
Lions,Littenseradiel,Fryslân
Lippenhuizen,Opsterland,Fryslân
Lisse,Lisse,Zuid-Holland
Lisserbroek,Haarlemmermeer,Noord-Holland
Lith,Lith,Noord-Brabant
Lithoijen,Lith,Noord-Brabant
Lobith,Rijnwaarden,Gelderland
Lochem,Lochem,Gelderland
Locht,Cranendonck,Noord-Brabant
Lochuizen,Berkelland,Gelderland
Loenen,Apeldoorn,Gelderland
Loenen,Overbetuwe,Gelderland
Loenen aan de Vecht,Loenen,Utrecht
Loenersloot,Loenen,Utrecht
Loënga,Sneek,Fryslân
Loerbeek,Montferland,Gelderland
Loil,Montferland,Gelderland
Lollum,Wûnseradiel,Fryslân
Lomm,Arcen en Velden,Limburg
Longerhouw,Wûnseradiel,Fryslân
Lonneker,Enschede,Overijssel
Loo,Deventer,Overijssel
Loo,Bergeijk,Noord-Brabant
Loo,Duiven,Gelderland
Loo,Berkelland,Gelderland
Loobrink,Epe,Gelderland
Look,Rijssen-Holten,Overijssel
Loon,Assen,Drenthe
Loon,Waalre,Noord-Brabant
Loon op Zand,Loon op Zand,Noord-Brabant
Looneind,Alphen-Chaam,Noord-Brabant
Loonse Hoek,Tilburg,Noord-Brabant
Looperskapelle,Schouwen-Duiveland,Zeeland
Loosbroek,Bernheze,Noord-Brabant
Loosdrecht,Wijdemeren,Noord-Holland
Loosduinen,Den Haag,Zuid-Holland
Loozen,Hardenberg,Overijssel
Lopik,Lopik,Utrecht
Lopikerkapel,Lopik,Utrecht
Loppersum,Loppersum,Groningen
Losdorp,Delfzijl,Groningen
Losser,Losser,Overijssel
Lottum,Horst aan de Maas,Limburg
Lovendaal,Horst aan de Maas,Limburg
Loveren,Bergeijk,Noord-Brabant
Lubbinge,De Wolden,Drenthe
Lucaswolde,Marum,Groningen
Luchtenburg,Buren,Gelderland
Luchthaven Schiphol,Haarlemmermeer,Noord-Holland
Luchthaven Zuid-Limburg,Beek,Limburg
Luddeweer,Slochteren,Groningen
Luinjeberd,Heerenveen,Fryslân
Lula,Hoogezand-Sappemeer,Groningen
Lunssloten,De Wolden,Drenthe
Lunteren,Ede,Gelderland
Lutjebroek,Stede Broec,Noord-Holland
Lutjegast,Grootegast,Groningen
Lutjerijp,Loppersum,Groningen
Lutjewijtwerd,Loppersum,Groningen
Lutjewinkel,Niedorp,Noord-Holland
Lutke Saaksum,Winsum,Groningen
Lutkewierum,Littenseradiel,Fryslân
Luttelgeest,Noordoostpolder,Flevoland
Luttelherpt,Heusden,Noord-Brabant
Lutten,Hardenberg,Overijssel
Lutten-Oever,Hardenberg,Overijssel
Luttenberg,Raalte,Overijssel
Luxwoude,Opsterland,Fryslân
Luyksgestel,Bergeijk,Noord-Brabant
Lytsewierrum,Littenseradiel,Fryslân



Maarheeze,Cranendonck,Noord-Brabant
Maarhuizen,Winsum,Groningen
Maarland,Eijsden,Limburg
Maarn,Utrechtse Heuvelrug,Utrecht
Maarsbergen,Utrechtse Heuvelrug,Utrecht
Maarssen,Maarssen,Utrecht
Maarssenbroek,Maarssen,Utrecht
Maartensdijk,De Bilt,Utrecht
Maasband,Stein,Limburg
Maasbommel,West Maas en Waal,Gelderland
Maasbracht,Maasgouw,Limburg
Maasbracht-Beek,Maasgouw,Limburg
Maasbree,Maasbree,Limburg
Maasdam,Binnenmaas,Zuid-Holland
Maasdijk,Westland,Zuid-Holland
Maashees,Boxmeer,Noord-Brabant
Maaskant,Eersel,Noord-Brabant
Maaskantje,Sint-Michielsgestel,Noord-Brabant
Maasland,Midden-Delfland,Zuid-Holland
Maasniel,Roermond,Limburg
Maassluis,Maassluis,Zuid-Holland
Maastricht,Maastricht,Limburg
Maasvlakte,Rotterdam,Zuid-Holland
Macharen,Oss,Noord-Brabant
Made,Drimmelen,Noord-Brabant
Made en Drimmelen,Drimmelen,Noord-Brabant
Makkinga,Ooststellingwerf,Fryslân
Makkum,Midden-Drenthe,Drenthe
Makkum,Wûnseradiel,Fryslân
Malden,Heumen,Gelderland
Maliskamp,'s-Hertogenbosch,Noord-Brabant
Mallem,Berkelland,Gelderland
Mamelis,Vaals,Limburg
Mander,Tubbergen,Overijssel
Manderveen,Tubbergen,Overijssel
Mantgum,Littenseradiel,Fryslân
Mantinge,Midden-Drenthe,Drenthe
Maren-Kessel,Lith,Noord-Brabant
Margraten,Margraten,Limburg
Maria-hoop,Echt-Susteren,Limburg
Mariadorp,Eijsden,Limburg
Mariaheide,Veghel,Noord-Brabant
Maria-heide,Veghel,Noord-Brabant
Mariahoop,Echt-Susteren,Limburg
Mariahout,Laarbeek,Noord-Brabant
Mariaparochie,Almelo,Overijssel
Mariaparochie,Tubbergen,Overijssel
Mariekerke,Veere,Zeeland
Mariënberg,Hardenberg,Overijssel
Mariënheem,Raalte,Overijssel
Mariënvelde,Berkelland,Gelderland
Marijenkampen,Steenwijkerland,Overijssel
Markelo,Hof van Twente,Overijssel
Markelosebroek,Hof van Twente,Overijssel
Marken,Waterland,Noord-Holland
Markenbinnen,Graft-De Rijp,Noord-Holland
Marknesse,Noordoostpolder,Flevoland
Markvelde,Hof van Twente,Overijssel
Marle,Hellendoorn,Overijssel
Marle,Olst-Wijhe,Overijssel
Marrum,Ferwerderadiel,Fryslân
Marssum,Menaldumadeel,Fryslân
Marsum,Appingedam,Groningen
Martenshoek,Hoogezand-Sappemeer,Groningen
Marum,Marum,Groningen
Marwijksoord,Aa en Hunze,Drenthe
Mastenbroek,Zwartewaterland,Overijssel
Mastenbroek,Kampen,Overijssel
Mastenbroek,Zwolle,Overijssel
Mataram,Dalfsen,Overijssel
Maten,Vlagtwedde,Groningen
Matena,Papendrecht,Zuid-Holland
Mathijseind,Gemert-Bakel,Noord-Brabant
Matsloot,Noordenveld,Drenthe
Maurik,Buren,Gelderland
Mechelen,Gulpen-Wittem,Limburg
Meddo,Winterswijk,Gelderland
Medemblik,Medemblik,Noord-Holland
Medler,Bronckhorst,Gelderland
Meeden,Menterwolde,Groningen
Meedhuizen,Delfzijl,Groningen
Meemortel,Cranendonck,Noord-Brabant
Meerkerk,Zederik,Zuid-Holland
Meerlo,Meerlo-Wanssum,Limburg
Meers,Stein,Limburg
Meerssen,Meerssen,Limburg
Meerten,Buren,Gelderland
Meertenwei,Buren,Gelderland
Meerveld,Apeldoorn,Gelderland
Meerveldhoven,Veldhoven,Noord-Brabant
Meerven,Eersel,Noord-Brabant
Meerwijck,Hoogezand-Sappemeer,Groningen
Meerwijk,'s-Hertogenbosch,Noord-Brabant
Meeuwen,Aalburg,Noord-Brabant
Megchelen,Oude IJsselstreek,Gelderland
Megen,Oss,Noord-Brabant
Meije,Bodegraven,Zuid-Holland
Meijel,Meijel,Limburg
Meijsberg,Alphen-Chaam,Noord-Brabant
Melderslo,Horst aan de Maas,Limburg
Melick,Roerdalen,Limburg
Melick en Herkenbosch,Roerdalen,Limburg
Meliskerke,Veere,Zeeland
Melissant,Dirksland,Zuid-Holland
Melleschet,Vaals,Limburg
Menaldum,Menaldumadeel,Fryslân
Mensingeweer,De Marne,Groningen
Meppel,Meppel,Drenthe
Meppen,Coevorden,Drenthe
Merkelbeek,Onderbanken,Limburg
Merselo,Venray,Limburg
Merum,Loppersum,Groningen
Merum,Roermond,Limburg
Mesch,Eijsden,Limburg
Meteren,Geldermalsen,Gelderland
Meterik,Horst aan de Maas,Limburg
Metslawier,Dongeradeel,Fryslân
Mheer,Margraten,Limburg
Midbuul,Cranendonck,Noord-Brabant
Middel,Olst-Wijhe,Overijssel
Middelaar,Mook en Middelaar,Limburg
Middelbeers,Oirschot,Noord-Brabant
Middelbert,Groningen,Groningen
Middelburg,Middelburg,Zeeland
Middelburg,Reeuwijk,Zuid-Holland
Middelharnis,Middelharnis,Zuid-Holland
Middelie,Zeevang,Noord-Holland
Middelrode,Sint-Michielsgestel,Noord-Brabant
Middelstum,Loppersum,Groningen
Middelveen,De Wolden,Drenthe
Midden-Eierland,Texel,Noord-Holland
Middenbeemster,Beemster,Noord-Holland
Middendorp,Emmen,Drenthe
Middenmeer,Wieringermeer,Noord-Holland
Midlaren,Tynaarlo,Drenthe
Midlum,Harlingen,Fryslân
Midsland,Terschelling,Fryslân
Midsland aan Zee,Terschelling,Fryslân
Midwolda,Scheemda,Groningen
Midwolde,Leek,Groningen
Midwoud,Medemblik,Noord-Holland
Miedum,Leeuwarden,Fryslân
Mierlo,Geldrop-Mierlo,Noord-Brabant
Mierlo-Hout,Helmond,Noord-Brabant
Mijdrecht,De Ronde Venen,Utrecht
Mijnsheerenland,Binnenmaas,Zuid-Holland
Mijzen,Koggenland,Noord-Holland
Mildam,Heerenveen,Fryslân
Milheeze,Gemert-Bakel,Noord-Brabant
Mill,Mill en Sint Hubert,Noord-Brabant
Millingen,Dalfsen,Overijssel
Millingen aan de Rijn,Millingen aan de Rijn,Gelderland
Millingen Legerplaats,Apeldoorn,Gelderland
Milsbeek,Gennep,Limburg
Milschot,Gemert-Bakel,Noord-Brabant
Mingersberg,Gulpen-Wittem,Limburg
Mingersberg,Voerendaal,Limburg
Minnertsga,het Bildt,Fryslân
Mirns,Gaasterlân-Sleat,Fryslân
Miste,Winterswijk,Gelderland
Moddergat,Dongeradeel,Fryslân
Moerdijk,Moerdijk,Noord-Brabant
Moergestel,Oisterwijk,Noord-Brabant
Moerhuizen,Zevenhuizen-Moerkapelle,Zuid-Holland
Moerkapelle,Zevenhuizen-Moerkapelle,Zuid-Holland
Moerslag,Margraten,Limburg
Moerstraten,Roosendaal,Noord-Brabant
Moespot,Steenwijkerland,Overijssel
Molenaarsgraaf,Graafstroom,Zuid-Holland
Molenbelt,Deventer,Overijssel
Molenbuurt,Texel,Noord-Holland
Molengors,Moerdijk,Noord-Brabant
Molenhoek,Heumen,Gelderland
Molenhoek,Mook en Middelaar,Limburg
Molenhoek,Steenwijkerland,Overijssel
Molenhof,Gemert-Bakel,Noord-Brabant
Molenpolder,Maarssen,Utrecht
Molenrij,De Marne,Groningen
Molenschot,Gilze en Rijen,Noord-Brabant
Molenstad,Westerveld,Drenthe
Molenstraat,Haaren,Noord-Brabant
Molkwerum,Nijefurd,Fryslân
Monnickendam,Waterland,Noord-Holland
Monster,Westland,Zuid-Holland
